Orders.id,Orders.subtotal,Orders.tax,Orders.shipping,Orders.total,Orders.shipping_method,Orders.payment_status,Orders.payment_date,Orders.payment_type,Orders.payment_amount,Orders.status,Orders.customer_type
8629,19.98,0.0,5.54,17.98,0,3.0,1448204972.0,2,17.98,1,0.0
8693,41.4,0.0,9.95,51.35,1,3.0,1448205034.0,2,51.35,1,0.0
8770,47.6,0.0,9.95,57.55,1,3.0,1448245567.0,2,57.55,1,0.0
8791,32.46,0.0,7.35,32.46,0,3.0,1448261593.0,2,32.46,1,0.0
8812,333.44,0.0,9.95,310.05,1,3.0,1448294338.0,2,310.05,1,0.0
8815,16.23,0.0,6.51,17.99,0,3.0,1448299860.0,0,17.99,1,0.0
8816,272.5,0.0,9.95,282.45,1,3.0,1448301286.0,2,282.45,1,0.0
8817,59.54,0.0,9.95,69.49,1,3.0,1448302576.0,2,69.49,1,0.0
8822,133.86,0.0,9.95,130.42,2,3.0,1448308288.0,2,130.42,1,0.0
8827,97.5,0.0,9.95,107.45,1,3.0,1448311069.0,2,107.45,1,0.0
8831,18.55,0.0,9.95,28.5,1,3.0,1448314290.0,2,28.5,1,0.0
8835,24.99,0.0,5.05,24.99,0,3.0,1448322127.0,2,24.99,1,0.0
8839,22.85,0.0,9.95,32.8,1,3.0,1448324722.0,2,32.8,1,0.0
8860,75.53,0.0,9.95,85.48,1,3.0,1448375432.0,2,85.48,1,0.0
8866,53.92,0.0,9.95,58.48,1,3.0,1448385243.0,2,58.48,1,0.0
8889,95.09,0.0,9.95,95.53,1,3.0,1448472632.0,2,95.53,1,0.0
8923,275.0,0.0,9.95,284.95,2,3.0,1448554235.0,2,284.95,1,0.0
8931,74.74,0.0,9.95,77.22,1,3.0,1448566553.0,2,77.22,14,0.0
8932,16.23,0.0,0.0,16.23,0,3.0,1448574871.0,2,16.23,1,0.0
8934,16.23,0.0,0.0,16.23,0,3.0,1448575451.0,2,16.23,1,0.0
8933,73.62,0.0,9.95,83.57,2,3.0,1448575288.0,2,83.57,1,0.0
8935,67.47,0.0,9.95,77.42,2,3.0,1448586077.0,2,77.42,1,0.0
8966,117.52,0.0,9.95,127.47,2,3.0,1448654400.0,2,127.47,1,0.0
8988,41.99,0.0,9.95,51.94,2,3.0,1448678371.0,2,51.94,1,0.0
9017,74.99,0.0,9.95,84.94,2,3.0,1448738278.0,2,84.94,1,0.0
9044,124.45,0.0,9.95,121.95,2,3.0,1448761786.0,2,121.95,1,0.0
9044,124.45,0.0,9.95,121.95,2,3.0,1448761786.0,2,121.95,1,0.0
9073,141.2,0.0,9.95,151.15,1,3.0,1448802561.0,2,151.15,1,0.0
9091,144.38,0.0,9.95,139.89,2,3.0,1448827920.0,2,139.89,1,0.0
9123,39.34,0.0,9.95,49.29,2,3.0,1448851672.0,2,49.29,1,0.0
9179,100.44,0.0,9.95,100.35,2,3.0,1448932035.0,2,100.35,1,0.0
9179,100.44,0.0,9.95,100.35,2,3.0,1448932035.0,2,100.35,1,0.0
9146,37.99,0.0,7.14,34.19,0,3.0,1448897699.0,2,34.19,1,0.0
9153,131.96,10.72,9.95,152.63,1,3.0,1448907726.0,2,152.63,1,0.0
9157,16.23,0.0,7.14,14.61,0,3.0,1448908939.0,2,14.61,1,0.0
9763,16.23,0.0,5.05,14.61,0,3.0,1449774404.0,2,14.61,1,0.0
9187,72.6,0.0,9.95,82.55,2,3.0,1448945947.0,2,82.55,1,0.0
9201,20.49,1.69,9.95,32.13,1,3.0,1448981094.0,2,32.13,1,0.0
9202,57.19,0.0,0.0,56.12,1,3.0,1448982730.0,0,56.12,1,0.0
9203,125.99,0.0,0.0,125.94,1,3.0,1448988172.0,2,125.94,1,0.0
9207,128.34,0.0,9.95,138.29,2,3.0,1448991181.0,2,138.29,1,0.0
9208,53.6,0.0,0.0,83.59,0,3.0,1448991677.0,2,83.59,1,0.0
9209,54.55,0.0,0.0,49.09,0,3.0,1448991788.0,2,49.09,1,0.0
9210,246.66,0.0,9.95,231.94,1,3.0,1448992071.0,2,231.94,1,0.0
9217,37.99,0.0,0.0,37.99,0,3.0,1449000565.0,2,37.99,1,0.0
9236,53.6,0.0,0.0,53.6,1,3.0,1449018250.0,0,53.6,1,0.0
9270,215.2,0.0,9.95,225.15,2,3.0,1449089210.0,2,225.15,1,0.0
9263,218.4,0.0,9.95,228.35,1,3.0,1449076264.0,2,119.15,1,0.0
9283,162.46,0.0,9.95,156.16,1,3.0,1449101379.0,2,156.16,1,0.0
9286,10.26,0.0,9.95,20.21,2,3.0,1449105170.0,2,20.21,1,0.0
9306,122.57,0.0,9.95,120.26,1,3.0,1449155656.0,2,120.26,1,0.0
9306,122.57,0.0,9.95,120.26,1,3.0,1449155656.0,2,120.26,1,0.0
9306,122.57,0.0,9.95,120.26,1,3.0,1449155656.0,2,120.26,1,0.0
9313,94.97,0.0,9.95,95.42,2,3.0,1449169254.0,2,95.42,1,0.0
16643,136.9,10.95,9.95,157.8,1,3.0,1462455213.0,2,157.8,5,0.0
16643,136.9,10.95,9.95,157.8,1,3.0,1462455213.0,2,157.8,5,0.0
9316,49.61,0.0,9.95,54.6,1,3.0,1449172988.0,2,54.6,1,0.0
9326,61.57,0.0,9.95,71.52,1,3.0,1449182304.0,0,71.52,1,0.0
9327,9.66,0.0,9.95,19.61,2,3.0,1449182320.0,2,19.61,1,0.0
9348,189.46,0.0,9.95,199.41,2,3.0,1449241826.0,2,199.41,1,0.0
9352,65.43,0.0,9.95,68.84,1,3.0,1449249719.0,2,68.84,1,0.0
9354,343.75,0.0,9.95,319.32,1,3.0,1449251294.0,2,319.32,1,0.0
9360,58.95,0.0,9.53,68.9,1,3.0,1449255667.0,2,68.9,1,0.0
9369,16.23,0.0,5.05,16.23,0,3.0,1449280124.0,2,16.23,1,0.0
9386,82.53,0.0,9.95,92.48,1,3.0,1449321803.0,0,92.48,1,0.0
9390,17.5,0.0,9.95,27.45,1,3.0,1449344482.0,2,27.45,1,0.0
9397,71.53,0.0,9.95,81.48,2,3.0,1449355081.0,2,81.48,1,0.0
9416,65.91,0.0,9.95,75.86,2,3.0,1449415954.0,2,75.86,1,0.0
9419,39.76,0.0,9.95,49.71,2,3.0,1449422654.0,2,49.71,1,0.0
9431,168.0,0.0,9.95,177.95,2,3.0,1449450133.0,2,177.95,1,0.0
9443,32.46,0.0,8.86,32.46,0,3.0,1449482567.0,2,32.46,1,0.0
9447,202.38,0.0,9.95,212.33,2,3.0,1449502464.0,2,212.33,1,0.0
9452,293.75,0.0,0.0,293.75,2,3.0,1449507921.0,2,293.75,1,0.0
9454,124.2,0.0,9.95,134.15,2,3.0,1449512987.0,2,134.15,1,0.0
9456,10.0,0.0,8.17,19.95,1,3.0,1449514033.0,2,19.95,1,0.0
9457,46.23,0.0,9.95,56.18,2,3.0,1449515955.0,0,56.18,1,0.0
9462,74.74,0.0,9.14,84.69,1,3.0,1449525111.0,2,84.69,1,0.0
9483,324.6,0.0,9.95,302.09,2,3.0,1449551193.0,2,302.09,1,0.0
16003,270.5,0.0,0.0,270.5,2,3.0,1461557709.0,2,270.5,1,0.0
9520,79.07,0.0,9.95,89.02,2,3.0,1449594860.0,2,89.02,1,0.0
9523,19.13,0.0,9.95,29.08,2,3.0,1449598301.0,2,29.08,1,0.0
9525,1456.0,0.0,7.14,1456.0,0,3.0,1449600359.0,2,1456.0,1,0.0
9525,1456.0,0.0,7.14,1456.0,0,3.0,1449600359.0,2,1456.0,1,0.0
9527,34.08,0.0,9.95,44.03,1,3.0,1449602278.0,2,44.03,1,0.0
9532,109.2,0.0,26.12,144.2,1,3.0,1449605599.0,2,119.15,1,0.0
9534,114.54,8.88,9.95,121.92,2,3.0,1449607398.0,2,121.92,1,0.0
9572,16.23,0.0,5.05,16.23,0,3.0,1449623289.0,2,16.23,1,0.0
9639,53.74,0.0,9.95,58.32,2,3.0,1449672635.0,2,58.32,1,0.0
9639,53.74,0.0,9.95,58.32,2,3.0,1449672635.0,2,58.32,1,0.0
9644,131.96,0.0,9.95,129.9,2,3.0,1449678403.0,0,129.9,1,0.0
9646,58.36,0.0,9.95,68.31,2,3.0,1449680028.0,2,68.31,1,0.0
9649,286.25,0.0,7.14,286.25,2,3.0,1449683503.0,2,286.25,1,0.0
9655,235.86,0.0,7.14,235.86,0,3.0,1449688742.0,2,235.86,1,0.0
9654,19.32,0.0,9.95,29.27,1,3.0,1449687806.0,2,29.27,1,0.0
9654,19.32,0.0,9.95,29.27,1,3.0,1449687806.0,2,29.27,1,0.0
9658,37.99,0.0,5.05,37.99,0,3.0,1449691020.0,2,37.99,1,0.0
9660,39.19,0.0,9.95,45.22,2,3.0,1449692315.0,2,45.22,1,0.0
9663,156.06,0.0,9.95,148.0,2,3.0,1449697669.0,2,148.0,1,0.0
9690,60.57,0.0,7.14,70.52,1,3.0,1449712682.0,0,70.52,1,0.0
9707,46.3,0.0,9.95,56.25,2,3.0,1449721898.0,2,56.25,1,0.0
9742,1899.0,132.93,0.0,2031.93,0,3.0,1449746325.0,2,2031.93,1,0.0
9747,13.72,0.0,0.0,13.72,0,3.0,1449760714.0,2,13.72,1,0.0
9750,56.09,0.0,9.95,66.04,2,3.0,1449762834.0,2,66.04,1,0.0
9756,709.72,62.1,7.14,781.77,1,3.0,1449767921.0,2,781.77,1,0.0
9756,709.72,62.1,7.14,781.77,1,3.0,1449767921.0,2,781.77,1,0.0
9756,709.72,62.1,7.14,781.77,1,3.0,1449767921.0,2,781.77,1,0.0
9766,164.56,0.0,9.95,158.05,2,3.0,1449776896.0,2,158.05,1,0.0
9770,114.07,0.0,0.0,102.66,0,3.0,1449781142.0,2,102.66,1,0.0
9770,114.07,0.0,0.0,102.66,0,3.0,1449781142.0,2,102.66,1,0.0
9788,168.75,0.0,0.0,168.75,2,3.0,1449798771.0,2,168.75,1,0.0
9856,855.14,0.0,9.95,865.09,2,3.0,1450113418.0,2,865.09,1,1.0
11527,165.81,0.0,9.95,175.76,2,3.0,1452746717.0,2,175.76,1,1.0
9878,72.49,0.0,9.95,75.19,1,3.0,1449951867.0,0,75.19,1,2.0
9884,26.74,2.37,9.95,36.39,1,3.0,1450104894.0,2,36.39,14,1.0
13037,427.66,0.0,9.95,437.61,2,3.0,1456097771.0,2,437.61,1,1.0
13037,427.66,0.0,9.95,437.61,2,3.0,1456097771.0,2,437.61,1,1.0
13037,427.66,0.0,9.95,437.61,2,3.0,1456097771.0,2,437.61,1,1.0
13037,427.66,0.0,9.95,437.61,2,3.0,1456097771.0,2,437.61,1,1.0
9907,9.66,0.0,9.95,19.61,1,3.0,1450104948.0,2,19.61,1,1.0
9923,52.52,0.0,9.95,62.47,1,3.0,1450104999.0,2,62.47,1,1.0
9966,65.8,0.0,9.95,75.75,2,3.0,1450103436.0,2,75.75,1,2.0
12832,65.8,0.0,9.95,75.75,2,3.0,1455660908.0,2,75.75,1,0.0
9969,74.41,0.0,0.0,74.41,0,3.0,1450107049.0,0,74.41,14,0.0
9970,86.46,0.0,9.95,96.41,1,3.0,1450114337.0,0,96.41,1,0.0
9971,63.3,5.62,9.95,72.54,2,3.0,1450107421.0,0,72.54,1,2.0
9972,153.6,0.0,9.95,148.19,2,3.0,1450107795.0,0,148.19,1,2.0
9973,37.99,0.0,5.05,37.99,0,3.0,1450108993.0,2,37.99,1,0.0
9976,57.19,0.0,0.0,60.05,1,3.0,1450116230.0,0,60.05,1,0.0
9977,67.6,0.0,9.95,77.55,1,3.0,1450116746.0,2,77.55,14,0.0
9980,128.34,0.0,9.95,138.29,2,3.0,1450117952.0,2,138.29,1,1.0
9981,16.23,0.0,5.05,16.23,0,3.0,1450124640.0,2,16.23,1,0.0
9989,76.08,0.0,6.85,68.47,0,3.0,1450134301.0,2,68.47,1,0.0
10014,54.48,0.0,9.95,64.43,2,3.0,1450191588.0,2,64.43,1,0.0
11573,82.11,0.0,9.95,83.85,1,3.0,1452880608.0,2,83.85,1,0.0
11573,82.11,0.0,9.95,83.85,1,3.0,1452880608.0,2,83.85,1,0.0
10016,71.07,0.0,9.95,81.02,1,3.0,1450192754.0,2,81.02,1,0.0
10018,37.99,3.37,5.05,41.36,0,3.0,1450201594.0,2,41.36,1,0.0
10019,164.56,0.0,9.95,158.05,2,3.0,1450202007.0,2,158.05,1,0.0
10026,64.31,0.0,0.0,64.31,0,3.0,1450204609.0,2,64.31,14,0.0
10894,64.31,0.0,0.0,64.31,0,3.0,1451339256.0,2,64.31,1,0.0
10034,107.84,0.0,9.95,107.01,1,3.0,1450222544.0,0,107.01,1,2.0
10109,67.47,0.0,9.95,70.67,1,3.0,1450363001.0,0,70.67,1,2.0
10116,24.64,0.0,9.95,34.59,2,3.0,1450378661.0,2,34.59,1,0.0
10118,23.25,0.0,9.95,33.2,1,3.0,1450381370.0,2,33.2,1,0.0
10119,24.1,0.0,9.95,34.05,2,3.0,1450381770.0,2,34.05,1,0.0
10127,655.0,0.0,0.0,655.0,0,3.0,1450387183.0,2,655.0,1,1.0
10128,16.28,0.0,9.95,26.23,2,3.0,1450387808.0,2,26.23,1,0.0
10148,43.58,0.0,9.95,53.53,2,3.0,1450413451.0,2,53.53,1,1.0
10152,18.68,1.66,9.95,30.29,2,3.0,1450417400.0,2,30.29,1,0.0
10157,74.41,0.0,0.0,74.41,0,3.0,1450441101.0,2,74.41,1,1.0
10166,87.12,0.0,9.95,97.07,2,3.0,1450459612.0,2,97.07,1,0.0
10169,11.62,0.0,9.95,21.57,2,3.0,1450712630.0,2,21.57,1,0.0
10171,503.44,0.0,0.0,503.44,0,3.0,1450712612.0,2,503.44,1,0.0
10171,503.44,0.0,0.0,503.44,0,3.0,1450712612.0,2,503.44,1,0.0
10170,165.0,0.0,0.0,165.0,0,3.0,1450712623.0,2,165.0,1,1.0
10174,35.14,0.0,9.95,45.09,2,3.0,1450712598.0,2,45.09,1,0.0
10175,280.44,0.0,7.14,290.39,1,3.0,1450712591.0,2,290.39,1,0.0
10175,280.44,0.0,7.14,290.39,1,3.0,1450712591.0,2,290.39,1,0.0
10175,280.44,0.0,7.14,290.39,1,3.0,1450712591.0,2,290.39,1,0.0
10178,281.03,0.0,7.14,290.98,1,3.0,1450712584.0,2,290.98,1,1.0
10182,60.92,0.0,9.95,70.87,1,3.0,1450712552.0,2,70.87,1,1.0
10192,23.25,0.0,9.95,33.2,1,3.0,1450712538.0,2,33.2,1,0.0
10203,18.86,0.0,9.95,28.81,2,3.0,1450712522.0,2,28.81,1,0.0
10204,17.98,0.0,9.95,27.93,2,3.0,1450712515.0,2,27.93,1,0.0
10210,23.25,0.0,9.95,33.2,1,3.0,1450712496.0,2,33.2,1,0.0
10223,25.38,0.0,9.95,35.33,1,3.0,1450588740.0,2,35.33,1,0.0
10226,7.8,0.69,9.95,18.44,2,3.0,1450601556.0,2,18.44,1,0.0
10230,15.31,0.0,9.95,25.26,1,3.0,1450621447.0,0,25.26,1,1.0
10231,23.94,0.0,9.95,33.89,2,3.0,1450626686.0,2,33.89,1,0.0
10256,76.08,0.0,6.85,76.08,0,3.0,1450660787.0,2,76.08,1,0.0
11529,37.99,0.0,5.05,37.99,1,3.0,1452750316.0,0,37.99,1,0.0
10307,96.37,0.0,9.95,106.32,2,3.0,1450711268.0,2,106.32,1,1.0
10307,96.37,0.0,9.95,106.32,2,3.0,1450711268.0,2,106.32,1,1.0
10308,33.69,0.0,9.95,43.64,2,3.0,1450711922.0,2,43.64,1,2.0
10308,33.69,0.0,9.95,43.64,2,3.0,1450711922.0,2,43.64,1,2.0
10309,29.97,0.0,9.95,39.92,1,3.0,1450714570.0,0,39.92,1,0.0
10323,41.24,0.0,9.95,51.19,1,3.0,1450723065.0,2,51.19,1,0.0
10324,257.5,0.0,7.14,267.45,1,3.0,1450723366.0,2,267.45,1,0.0
10325,42.21,0.0,9.95,52.16,2,3.0,1450725039.0,2,52.16,1,1.0
10326,20.72,0.0,9.95,30.67,2,3.0,1450725071.0,2,30.67,1,0.0
10328,117.98,0.0,6.52,127.93,1,3.0,1450726947.0,0,127.93,1,0.0
11856,119.98,0.0,6.73,119.98,1,3.0,1453746955.0,0,119.98,1,0.0
13444,117.98,0.0,0.0,117.98,1,3.0,1456769058.0,0,117.98,1,0.0
14544,117.98,0.0,0.0,117.98,1,3.0,1458753071.0,0,117.98,1,0.0
15514,176.97,0.0,0.0,176.97,1,3.0,1460482128.0,0,176.97,1,0.0
10330,16.23,0.0,5.05,16.23,1,3.0,1450729936.0,0,16.23,1,0.0
10334,137.98,12.25,6.52,150.23,0,3.0,1450732440.0,2,150.23,1,0.0
10335,32.46,0.0,5.05,32.46,0,3.0,1450732472.0,2,32.46,1,0.0
10337,70.87,5.76,9.95,86.58,2,3.0,1450733134.0,2,86.58,1,1.0
10342,149.4,0.0,9.95,159.35,2,3.0,1450736713.0,2,159.35,1,2.0
10342,149.4,0.0,9.95,159.35,2,3.0,1450736713.0,2,159.35,1,2.0
16674,181.21,0.0,9.95,191.16,2,3.0,1462472493.0,2,191.16,1,0.0
16674,181.21,0.0,9.95,191.16,2,3.0,1462472493.0,2,191.16,1,0.0
16674,181.21,0.0,9.95,191.16,2,3.0,1462472493.0,2,191.16,1,0.0
10355,68.99,0.0,9.95,78.94,2,3.0,1450743012.0,2,78.94,1,0.0
10413,42.78,0.0,9.95,52.73,2,3.0,1450795373.0,2,52.73,1,0.0
10414,22.55,0.0,0.0,22.55,0,3.0,1450795833.0,2,22.55,1,1.0
10417,41.99,0.0,9.95,51.94,1,3.0,1450801125.0,2,51.94,1,0.0
10435,273.04,0.0,9.95,282.99,1,3.0,1450811738.0,2,282.99,1,0.0
10437,38.77,0.0,9.95,48.72,2,3.0,1450812612.0,2,48.72,1,2.0
10438,145.22,0.0,7.14,129.9,2,3.0,1450813087.0,0,129.9,1,2.0
10451,148.96,0.0,9.95,158.91,1,3.0,1450818778.0,2,158.91,1,0.0
10452,54.94,0.0,9.95,64.89,2,3.0,1450819034.0,2,64.89,1,0.0
10454,13.13,0.0,9.95,23.08,1,3.0,1450820044.0,2,23.08,1,0.0
10555,23.25,0.0,9.95,33.2,1,3.0,1450869693.0,2,33.2,1,0.0
10560,74.99,0.0,9.95,84.94,2,3.0,1450871777.0,2,84.94,1,0.0
10565,121.43,0.0,9.95,119.24,2,3.0,1450875664.0,2,119.24,1,1.0
10572,48.19,0.0,7.14,58.14,1,3.0,1450889677.0,2,58.14,1,1.0
10577,18.0,1.55,9.95,29.5,1,3.0,1450890980.0,2,29.5,1,0.0
11010,40.0,3.45,9.95,40.9,1,3.0,1451585632.0,2,40.9,1,0.0
10580,9.94,0.0,9.95,19.89,2,3.0,1450892107.0,2,19.89,1,1.0
10581,29.93,0.0,9.95,39.88,2,3.0,1450892209.0,2,39.88,1,0.0
10591,50.76,0.0,9.95,60.71,2,3.0,1450907715.0,2,60.71,1,2.0
10600,17.9,0.0,9.95,27.85,1,3.0,1450909418.0,2,27.85,3,0.0
11014,55.02,0.0,9.95,64.97,1,3.0,1451589050.0,2,64.97,3,0.0
10601,86.01,0.0,9.95,95.96,2,3.0,1450910687.0,2,95.96,1,1.0
10601,86.01,0.0,9.95,95.96,2,3.0,1450910687.0,2,95.96,1,1.0
10601,86.01,0.0,9.95,95.96,2,3.0,1450910687.0,2,95.96,1,1.0
10692,70.28,0.0,9.95,80.23,2,3.0,1450975295.0,2,80.23,1,0.0
16069,133.76,0.0,0.0,133.76,2,3.0,1461602149.0,2,133.76,1,0.0
10694,28.13,0.0,9.95,38.08,1,3.0,1450975563.0,2,38.08,1,1.0
10729,2375.59,0.0,0.0,2375.59,0,3.0,1453151821.0,0,2375.59,1,0.0
10729,2375.59,0.0,0.0,2375.59,0,3.0,1453151821.0,0,2375.59,1,0.0
10729,2375.59,0.0,0.0,2375.59,0,3.0,1453151821.0,0,2375.59,1,0.0
10729,2375.59,0.0,0.0,2375.59,0,3.0,1453151821.0,0,2375.59,1,0.0
10733,18.55,0.0,9.95,28.5,1,3.0,1450982364.0,2,28.5,1,0.0
10737,27.24,0.0,9.95,37.19,2,3.0,1450989085.0,2,37.19,1,0.0
10742,64.31,0.0,0.0,64.31,0,3.0,1450995839.0,2,64.31,1,0.0
10750,29.2,0.0,9.95,39.15,1,3.0,1451071588.0,0,39.15,1,0.0
10751,81.93,0.0,0.0,73.74,0,3.0,1451096472.0,2,73.74,1,0.0
10755,48.8,0.0,9.95,58.75,2,3.0,1451148435.0,2,58.75,1,0.0
10756,82.41,0.0,9.95,92.36,1,3.0,1451163399.0,0,92.36,3,1.0
10757,121.43,0.0,9.95,131.38,1,3.0,1451165184.0,2,131.38,3,1.0
10771,39.19,0.0,9.95,49.14,1,3.0,1451174375.0,0,49.14,1,1.0
10795,20.72,0.0,9.95,30.67,2,3.0,1451209820.0,2,30.67,1,0.0
10808,114.07,0.0,7.9,114.07,0,3.0,1451223642.0,2,114.07,1,0.0
10808,114.07,0.0,7.9,114.07,0,3.0,1451223642.0,2,114.07,1,0.0
10811,98.59,0.0,9.95,103.54,2,3.0,1451230736.0,2,103.54,1,1.0
10811,98.59,0.0,9.95,103.54,2,3.0,1451230736.0,2,103.54,1,1.0
10842,96.81,0.0,9.95,103.86,2,3.0,1451266980.0,2,103.86,1,0.0
13208,193.62,0.0,0.0,193.62,2,3.0,1456340877.0,2,193.62,1,0.0
10818,27.0,0.0,9.95,36.95,2,3.0,1451245788.0,2,36.95,1,0.0
10819,59.56,0.0,9.95,69.51,2,3.0,1451245913.0,2,69.51,1,0.0
10826,270.82,0.0,9.95,280.77,1,3.0,1451250414.0,2,280.77,14,1.0
10826,270.82,0.0,9.95,280.77,1,3.0,1451250414.0,2,280.77,14,1.0
10826,270.82,0.0,9.95,280.77,1,3.0,1451250414.0,2,280.77,14,1.0
10826,270.82,0.0,9.95,280.77,1,3.0,1451250414.0,2,280.77,14,1.0
10826,270.82,0.0,9.95,280.77,1,3.0,1451250414.0,2,280.77,14,1.0
10826,270.82,0.0,9.95,280.77,1,3.0,1451250414.0,2,280.77,14,1.0
10827,77.99,0.0,9.95,87.94,1,3.0,1451251141.0,2,87.94,1,0.0
10838,168.75,0.0,9.95,161.82,1,3.0,1451263291.0,2,161.82,1,2.0
10839,176.74,0.0,0.0,176.74,0,3.0,1451265138.0,2,176.74,1,0.0
10839,176.74,0.0,0.0,176.74,0,3.0,1451265138.0,2,176.74,1,0.0
10844,40.97,0.0,7.14,50.92,1,3.0,1451270037.0,2,50.92,1,0.0
10869,55.58,0.0,0.0,55.58,0,3.0,1451319652.0,2,55.58,1,0.0
10871,79.98,7.1,9.95,97.03,2,3.0,1451320795.0,2,97.03,1,2.0
10875,31.0,0.0,0.0,31.0,0,3.0,1451325706.0,2,31.0,1,0.0
10877,114.07,0.0,6.52,114.07,0,3.0,1451328094.0,2,114.07,1,0.0
10877,114.07,0.0,6.52,114.07,0,3.0,1451328094.0,2,114.07,1,0.0
10878,114.07,0.0,6.52,114.07,0,3.0,1451329144.0,2,114.07,1,1.0
10878,114.07,0.0,6.52,114.07,0,3.0,1451329144.0,2,114.07,1,1.0
10882,34.12,0.0,9.95,44.07,2,3.0,1451332167.0,2,44.07,1,0.0
10883,24.64,0.0,9.95,34.59,2,3.0,1451334445.0,2,34.59,1,0.0
10884,137.98,0.0,6.89,137.98,0,3.0,1451334686.0,2,137.98,1,0.0
10885,129.99,0.0,9.95,139.94,2,3.0,1451335200.0,0,139.94,1,0.0
10886,65.43,0.0,19.99,85.42,0,3.0,1451336013.0,2,85.42,1,0.0
10888,24.42,0.0,7.14,34.37,1,3.0,1451337772.0,2,34.37,1,0.0
10903,59.7,0.0,9.95,69.65,1,3.0,1451344779.0,0,69.65,1,0.0
10907,100.93,0.0,7.14,110.88,1,3.0,1451349712.0,2,110.88,1,0.0
10952,144.38,0.0,9.95,154.33,2,3.0,1451422669.0,2,154.33,1,0.0
10937,30.53,0.0,9.95,40.48,1,3.0,1451400966.0,2,40.48,1,0.0
10937,30.53,0.0,9.95,40.48,1,3.0,1451400966.0,2,40.48,1,0.0
10939,171.25,0.0,9.95,177.33,2,3.0,1451405848.0,0,177.33,1,0.0
10940,78.57,0.0,9.95,88.52,1,3.0,1451406514.0,2,88.52,1,0.0
10940,78.57,0.0,9.95,88.52,1,3.0,1451406514.0,2,88.52,1,0.0
10940,78.57,0.0,9.95,88.52,1,3.0,1451406514.0,2,88.52,1,0.0
10940,78.57,0.0,9.95,88.52,1,3.0,1451406514.0,2,88.52,1,0.0
10942,24.03,0.0,7.14,33.98,1,3.0,1451407039.0,2,33.98,1,0.0
10944,16.23,0.0,5.05,16.23,1,3.0,1451412877.0,0,16.23,1,0.0
10947,218.75,0.0,9.95,228.7,2,3.0,1451414158.0,2,228.7,1,0.0
10949,57.64,0.0,9.95,67.59,1,3.0,1451417660.0,2,67.59,1,0.0
10954,91.86,0.0,7.14,101.81,1,3.0,1451423556.0,2,101.81,1,0.0
10954,91.86,0.0,7.14,101.81,1,3.0,1451423556.0,2,101.81,1,0.0
10963,9.12,0.81,9.95,19.88,2,3.0,1451435421.0,2,19.88,1,0.0
10979,140.14,0.0,9.95,150.09,2,3.0,1451495481.0,2,150.09,1,2.0
10979,140.14,0.0,9.95,150.09,2,3.0,1451495481.0,2,150.09,1,2.0
10983,19.32,0.0,9.95,29.27,2,3.0,1451511835.0,2,29.27,1,0.0
10985,24.94,2.21,9.95,37.1,2,3.0,1451516093.0,2,37.1,1,0.0
11006,73.59,0.0,9.95,78.54,2,3.0,1451576880.0,2,78.54,1,0.0
11008,145.99,0.0,7.14,145.99,2,3.0,1451581834.0,2,145.99,1,2.0
11009,444.0,0.0,0.0,444.0,0,3.0,1451582876.0,2,444.0,1,0.0
11035,79.99,0.0,0.0,79.99,0,3.0,1451665280.0,2,79.99,1,0.0
11036,30.86,0.0,9.95,40.81,2,3.0,1451669049.0,2,40.81,1,1.0
11038,33.03,0.0,9.95,42.98,2,3.0,1451864316.0,2,42.98,1,0.0
11040,23.27,0.0,9.95,33.22,1,3.0,1451864287.0,2,33.22,1,1.0
11048,23.52,0.0,9.95,33.47,2,3.0,1451864245.0,2,33.47,1,0.0
11050,42.82,0.0,9.95,52.77,2,3.0,1451864214.0,2,52.77,1,0.0
11054,124.2,0.0,9.95,134.15,2,3.0,1451864201.0,2,134.15,1,0.0
11072,81.93,0.0,0.0,81.93,0,3.0,1451868035.0,2,81.93,1,0.0
11058,29.2,0.0,9.95,39.15,2,3.0,1451864188.0,2,39.15,1,0.0
11081,6.84,0.0,9.95,16.79,2,3.0,1451882307.0,2,16.79,1,0.0
11099,79.81,0.0,9.95,89.76,1,3.0,1451925937.0,0,89.76,1,0.0
11100,81.93,0.0,0.0,81.93,0,3.0,1451927366.0,2,81.93,1,0.0
11101,42.78,0.0,9.95,52.73,2,3.0,1451928875.0,2,52.73,1,2.0
11105,326.31,28.14,9.95,354.45,1,3.0,1451934484.0,2,312.36,1,0.0
11105,326.31,28.14,9.95,354.45,1,3.0,1451934484.0,2,312.36,1,0.0
11106,19.47,0.0,9.95,29.42,2,3.0,1451934803.0,2,29.42,1,2.0
11107,97.42,0.0,9.95,97.65,1,3.0,1451935673.0,2,97.65,1,0.0
11107,97.42,0.0,9.95,97.65,1,3.0,1451935673.0,2,97.65,1,0.0
11108,24.08,0.0,9.95,34.03,2,3.0,1451935886.0,2,34.03,1,0.0
11109,61.57,5.46,9.95,76.98,2,3.0,1451937123.0,2,76.98,1,0.0
11112,13.76,0.0,9.95,23.71,2,3.0,1451940144.0,2,23.71,1,0.0
11110,39.52,0.0,7.14,49.47,1,3.0,1451938954.0,2,49.47,1,0.0
11111,435.61,0.0,9.95,445.56,1,3.0,1451939284.0,0,445.56,1,0.0
11119,14.0,0.0,9.95,23.95,1,3.0,1451948650.0,2,23.95,1,0.0
